file,QtD_Full,QtD_MD,QtD_LD
12427A,0.200852829252303,0.16107751099339,0.0756714348143907
13378S,0.200767506657767,0.161724074005326,0.147679532296689
20437Z,0.183947934090813,0.136738905805237,0.0554242355888069
18200C,0.156661348564225,0.117295189504434,0.0450985358385001
24361M,0.125189108900952,0.0955506013641894,0.0256292126386557
23043T,0.164923817353787,0.143096273388093,0.0585264557311052
14047A,0.160560139646352,0.147127275187197,0.0705995934088709
21869H,0.222494722571059,0.173405415008657,0.0949804283875056
16341K,0.148152469078406,0.11937373464594,0.0717038296049484
19373M,0.128592589652009,0.0964919627465274,0.0262368207623682
21879K,0.221896687700545,0.169404925887463,0.07751936886685
19789R,0.104294440330674,0.0894312387644578,0.057973336143753
13091Y,0.236601443473779,0.1786530327417,0.103772427134026
18202G,0.187389604051574,0.147621379087503,0.0643635819508962
26113D,0.13453921270922,0.112439041499845,0.11831079203061
13357K,0.203758093807582,0.166825436261786,0.0698387979868307
22582S,0.133016687245125,0.128291740095519,0.0431099439797772
20615X,0.226153463060488,0.178625945523927,0.115617017945343
22352B,0.186752619082247,0.168728371497042,0.0725077040641724
10737F,0.145857111145513,0.119172464931881,0.0462131188662089
11575K,0.188156040240658,0.211038906034261,0.0936150483977767
12356D,0.165584480236559,0.131807659211026,0.0569557413686861
17303H,0.414711660584852,0.326074708122119,0.393893491215373
19372K,0.131297862598138,0.148532244388282,0.0463623869760469
14325C,0.136113538928785,0.168021803414029,0.0575886505721626
13325X,0.233589588898822,0.175809106356205,0.0970298650282031
11363V,0.173427247213933,0.154858503700946,0.0745302130288829
20383C,0.136002101735368,0.10440891575982,0.031728073109775
18801C,0.182507352783324,0.141969957446061,0.0521121271535099
25685R,0.111930984013459,0.0972082558769807,0.0783122392455212
25567L,0.177093342847973,0.136604259322563,0.0542782737013959
23459Y,0.129625748012584,0.103144359152127,0.0239616412212779
20112X,0.119861468525177,0.092652114031775,0.0340575616046161
25880P,0.423991431481105,0.330129075846976,0.408328370333638
23028X,0.171945979494873,0.133443562845118,0.047170326358449
23220P,0.117216015502341,0.0900883454713657,0.0231668647681832
15833A,0.206305018065563,0.155525681864377,0.074637264711917
17301D,0.504350323996093,0.39045196800266,0.45245682644409
10901S,0.246756633396428,0.224812855756739,0.109286133950956
15011K,0.221071919974252,0.247602621048045,0.124133091096428
22478X,0.156585411038738,0.119271189602637,0.0386135033325259
14670T,0.164571496765287,0.165170627816385,0.0619825092075285
12958F,0.134892415238885,0.110613831503479,0.0454980907331435
18717N,0.170901630996278,0.130729183254656,0.0479522821056328
24695P,0.227293015470208,0.223965477902443,0.114527595929997
12931L,0.237045922743019,0.184150387641231,0.107925716966363
11195A,0.252679773916499,0.19893429132698,0.116548080055167
15860D,0.138287715677664,0.110004922605775,0.03519701212184
10697T,0.154665771769795,0.142896380935086,0.0568646166953284
18955D,0.145545848528266,0.111903540769949,0.0346586961273343
22701A,0.176365919642516,0.135443896913639,0.0518883208220873
14045W,0.129989643718881,0.144822750191776,0.0461752616836977
26012X,0.249567652882964,0.202172743441007,0.113245341628479
25664J,0.1503522740921,0.1542068662118,0.0575739341908939
16669S,0.0960267279976808,0.0809506864992136,0.0159789026122947
23027V,0.124020395892415,0.102907315449275,0.0333609759353532
16751D,0.174146210802301,0.153350052366141,0.0656082348942397
13479Y,0.286719213637931,0.219431313657716,0.172059492853028
15405F,0.0981955674269372,0.0779548212008168,0.0189596273087981
20757R,0.132335263697015,0.105825570331327,0.0279828123601266
16903A,0.142778440103518,0.117318207548361,0.153161129407874
25369H,0.127002036965513,0.103201355012463,0.0311556745290006
15090G,0.442314332210262,0.345601195893584,0.388835750854773
18708M,0.145321782282669,0.118593177420659,0.0309232811582559
14337J,0.260088611893473,0.202251885014764,0.14080897613966
17514U,0.269107367405967,0.218465545575206,0.207808494162049
25701P,0.134070910861591,0.115270258499649,0.102757138254601
21448J,0.139657772532483,0.112850440074628,0.0423440132218756
15225D,0.153251950693558,0.139080247454557,0.0542047973960581
14434H,0.178809389894303,0.141322367938189,0.0816377767829745
25124D,0.233376279504692,0.177393997948804,0.0943895431379709
23481R,0.175589713408476,0.205947072738544,0.0737697978911789
22994P,0.123134438318875,0.102132962257466,0.0481302827136406
14717T,0.212842825941236,0.164867844006074,0.06812553112061
19140P,0.134421819064334,0.103414478740857,0.0470356180604417
19329J,0.141918262028714,0.122655860333544,0.0426603765792341
25718G,0.157999098609522,0.117443764160015,0.0742485932567821
17897K,0.208043386681505,0.19339898211062,0.0853938028833531
13225T,0.290190231447445,0.227959755572481,0.177486536126763
17163R,0.137112630291175,0.106472773923086,0.04572028852872
10015T,0.174060275643782,0.140804678408542,0.086655178848054
25332K,0.159605960802366,0.120032004140328,0.0449374139922183
20872R,0.130770507465558,0.105127507182171,0.0386130710727953
11767T,0.111929811502888,0.0948440046615228,0.0444108767811662
12966E,0.184981269245829,0.14732858955683,0.060825765434831
24475B,0.170120866650976,0.138710243941578,0.0622273846419775
13953A,0.154802186963627,0.121878075360749,0.044709713858555
11393E,0.210886661018067,0.165906942508197,0.0955193596379635
16299L,0.1893072517093,0.143085491929318,0.0585166854304154
24480U,0.211750201193034,0.23050671112234,0.108411876267886
14421Y,0.196983617056516,0.152243639830907,0.0629442746863943
18526G,0.183520035202427,0.154963926793359,0.0678963672484886
19096M,0.175255047191802,0.149089716904807,0.0680479763971384
26091T,0.171709869803776,0.139692995675708,0.114066572858758
17082R,0.150039732083475,0.16270536892407,0.0594570017398245
13046T,0.116571154086288,0.0957358805629099,0.0747099807253285
11323J,0.149552407862567,0.132546663386127,0.0504826082508345
16103U,0.200544314417459,0.142223503690952,0.0723143041652502
24675J,0.149472004907021,0.155823391252918,0.0578611080076928
24543S,0.147271583885084,0.141747223521258,0.0437561438565939
13299W,0.131874366376615,0.130953118617377,0.040730071730033
15606P,0.143711020077059,0.233036397539637,0.0742021520763594
22554N,0.112758990492199,0.0869229671987182,0.027081677693126
15434M,0.228430575976847,0.209921079426174,0.09838369672555
25842H,0.129124564830143,0.105100643830293,0.0257595037110291
20606W,0.136849136323601,0.144630590522801,0.0482521510027108
12275D,0.160582475968309,0.126935300174333,0.0575580995366772
17394K,0.146059578759383,0.114244318574813,0.0405234172059105
20977F,0.139663616011848,0.150538226993852,0.0483348368364439
14517L,0.0940705525900155,0.0788995105463369,0.0237416791973663
23658E,0.199326671753892,0.153556460371995,0.0681097115681454
25337U,0.233662274564959,0.188525011924076,0.198808521108766
15602H,0.243022752444724,0.219319103937256,0.121122716178286
21270U,0.158836381375355,0.141510368809601,0.0502521694853901
11982X,0.159498864363725,0.129304152367791,0.0573668391002858
12455F,0.15802629738757,0.187348433720862,0.0784555760838306
13667Z,0.188063170201235,0.141548722528215,0.0695514826417
23819C,0.173655270693572,0.208462442848617,0.0907534931089354
13829Z,0.165915994347571,0.132187962890982,0.065797095041231
25833G,0.277406663533814,0.221219440321659,0.196265948891004
19311Q,0.192789243621844,0.14199221213486,0.0728383115924945
23401T,0.231962046196145,0.178227632959318,0.131362357574003
10507O,0.125010461051297,0.166392876814054,0.0594281342479533
15868T,0.173606191990378,0.143899848482022,0.061672690573841
11875W,0.153832818585733,0.205953343733191,0.0700158297341162
18802E,0.118206819343377,0.0996056740914669,0.0255722009349514
16057N,0.338816279998046,0.258327572013446,0.200145879528359
13990G,0.345638739855814,0.322058124615439,0.207167733610613
13998W,0.159978002513362,0.121733363002693,0.0489262993098583
10852F,0.195104046544223,0.146455026497274,0.0838122305347978
18172X,0.197253753915006,0.152218218889769,0.0988968082534837
18001W,0.103314490531798,0.0849667519081631,0.015098932160804
16674L,0.147060373951462,0.114122430373939,0.0557875601791546
13937C,0.196142196967447,0.152961305373688,0.0737957230081674
13243V,0.153255951734881,0.160289560669282,0.0556717474170295
22314T,0.209652746525392,0.172316386293798,0.0726450472961635
21785B,0.152211957256921,0.117132275031303,0.0397446433463155
10032T,0.200002004506695,0.163473498775431,0.0810981929201585
11026D,0.1381528263109,0.144396219294071,0.0611580381533254
26053L,0.324877121563693,0.251821051797931,0.185121157460382
24998H,0.149958406727968,0.116028936542846,0.0750221886327515
23231U,0.188651071848071,0.151607050894825,0.0675764708868819
12330L,0.125240017021689,0.0941393794544205,0.0248373054302834
11044F,0.157221867839458,0.178171776928285,0.0625809066404382
15830U,0.148293784319587,0.114627611519362,0.0358640023403565
18513X,0.233307188696643,0.198793921820884,0.217972984599501
23645V,0.154096841616269,0.119277946942721,0.0496288843417137
13733M,0.137663469820219,0.118061628628553,0.0776571783198726
12114F,0.289805903536151,0.218794939649607,0.141156665289691
22693B,0.221072041687435,0.191392613899321,0.0832746653729461
15906B,0.168712139525077,0.151290794543606,0.065336439820362
22778J,0.322879859296104,0.245634072066409,0.161566077635404
18201E,0.116359941132744,0.0932218213559662,0.0326658566793222
26093X,0.25193092165915,0.185428388911629,0.110553372017159
13129X,0.164437769506649,0.187725529215636,0.0685756235596817
15421D,0.152940578881458,0.153590954008942,0.0516852955660421
24077P,0.222849155969351,0.172940534062288,0.12869273750054
10772H,0.149011041500702,0.120751412656803,0.0474134346812
19171A,0.141267151198112,0.118810444173832,0.130213111283607
15445R,0.12437090013771,0.1013653473596,0.0349197527745499
23448T,0.160764872875332,0.122570557228782,0.0391416217868117
22527K,0.234049447037002,0.225296206762766,0.12002819324284
10809E,0.211252956401003,0.233968577510505,0.112714329240473
14225Y,0.154480042471523,0.118195429591204,0.0575007904108303
21555K,0.152589130756408,0.125553006992507,0.0492781176481362
19336G,0.114527604878679,0.0951081802915144,0.0514068119314576
14494Z,0.136788220695608,0.112015688001517,0.0493483712707788
13966J,0.177592337497382,0.139189498049598,0.0641969593307414
25615W,0.143794152992576,0.115241889627655,0.0469147475133949
19806R,0.252158813522448,0.186633713698004,0.11337669909019
21030A,0.285822452093815,0.212358646895058,0.140444451609841
23671W,0.18168156759626,0.156569716303401,0.064788432924739
15629B,0.239918690253818,0.181791234142367,0.12060155272616
18294L,0.258591633423641,0.190963080160939,0.0981180956176817
25696W,0.14482206329598,0.21771791584748,0.0761790968722511
13652M,0.112308835957342,0.094240752872603,0.0288884956368744
21846V,0.125882990309242,0.0922296677386555,0.209388902108075
21450W,0.159823517775643,0.212474817653273,0.0723339055001401
10594J,0.190870832275257,0.151849262538726,0.0864513573913946
23845D,0.272496228803277,0.206316094494089,0.111192468054088
18898R,0.152332750002191,0.130250570948421,0.114504946830821
20429A,0.344395566531325,0.2781829720343,0.304285721768162
24488K,0.153193322731157,0.183616446948248,0.0757832986744109
10695P,0.154195429008192,0.182191282896558,0.0661366812920265
17729P,0.188876806742442,0.15765860989442,0.0650710845876205
10197Z,0.219494068240497,0.197568462245726,0.0992798793761655
13073W,0.167431041025306,0.134748680271675,0.0429352225964586
15861F,0.18003660452784,0.174498808065623,0.0888370430090526
16995F,0.16647509210792,0.126175439132806,0.0592203016167285
16922E,0.138588264432448,0.107038008329083,0.0387312343697428
20422M,0.194733327465451,0.154559778068721,0.105688092224829
10090H,0.287606237268444,0.225150340176812,0.145667234555485
16962Q,0.179768697596343,0.132840142620225,0.0530539961983266
22770T,0.483923889754101,0.386243674854945,0.557112124412254
10601G,0.282035220649183,0.210275666159001,0.139550233601254
10131V,0.123253719379895,0.12131022877799,0.0371477070856776
17111Y,0.172877202536077,0.133677733561199,0.0812824263773841
24691H,0.1267954630836,0.146865928895786,0.0467067117998227
12118N,0.192111031143244,0.156407041630704,0.0727027629756899
24045C,0.117122767465522,0.11267598098847,0.0314556647627139
19179Q,0.123191051438149,0.104266588798059,0.070183073912252
21380B,0.165865050792443,0.123193036378197,0.0557667148317984
11622T,0.178976467869219,0.154693350783221,0.0612399349013526
14070V,0.187565953317791,0.163921650622139,0.0840135202443778
13251U,0.129833277943966,0.0991542224274741,0.0501732946734666
16106A,0.161629939684739,0.122593622753015,0.0507183292884284
16082M,0.288037904817879,0.217617660611428,0.153196444700545
15085N,0.16186540040918,0.15500292975833,0.0592922900864209
11181P,0.184677204410984,0.214842151126818,0.0951839531727286
16294B,0.394960224182507,0.324149310981079,0.260349407168447
19593A,0.297666156445477,0.247295486871093,0.265321335472989
18507C,0.16007434894971,0.131132081508156,0.0509859368036774
18184E,0.158350581841426,0.135016522161387,0.181342424703047
12973B,0.165356180431249,0.147278994656273,0.0573419652343354
25888F,0.229901027171671,0.169793562087398,0.103529682099981
19783F,0.155458849163027,0.18465339768886,0.0612181744807611
10810P,0.20096076347544,0.239626188941883,0.104010092883837
12305M,0.4951405439846,0.398084750974476,0.357382513489773
13180X,0.186429468022539,0.138561647055086,0.0697142962115889
17297M,0.177478248790182,0.133803918357832,0.0559871698489514
10982S,0.184984792316691,0.160893683995065,0.057446177759175
23250Y,0.197303439627061,0.150829933445403,0.0651428154005939
11937S,0.149888445402154,0.166740544601954,0.0614260855265629
23173G,0.192615288937104,0.154412445274734,0.0867733187114252
16064K,0.0913544306192839,0.0780144891637619,0.0305537455388901
23686J,0.205794583904458,0.159608705011022,0.0760946917443198
11367D,0.28419297894754,0.21689247862924,0.14756034481101
21616E,0.192756223803947,0.218107396913452,0.104191784579987
10736D,0.186555875698856,0.154409039732168,0.0752041819279711
18154V,0.174131829230878,0.133273945464051,0.0485395347308699
24527U,0.165890191784619,0.126650844164184,0.0582067430743127
15023R,0.28003196463976,0.214500937910422,0.169960835862966
25123B,0.185957147813032,0.144942373360646,0.0897497560295553
18724K,0.198821641160815,0.155483788098427,0.118955723772985
12795D,0.248481026114149,0.229184479605031,0.132509092542536
16224G,0.213818460112092,0.176554145644589,0.106822506368787
15275S,0.21343244025028,0.19683183840401,0.102424047756242
11508V,0.133100962347897,0.148363769907073,0.0579761102476489
16726E,0.212525917402053,0.177374156354216,0.135161317746237
16345S,0.167366467250632,0.133838192460709,0.0540124485856666
18392L,0.156058437129302,0.115491486906937,0.0486695101565704
21612W,0.208290187046482,0.158676098157366,0.0937163290706908
17362X,0.187953821769131,0.215157814092792,0.0962402681040807
25159W,0.195771927079155,0.147814657655709,0.0754945966819944
24486G,0.128530477026689,0.12204569389848,0.0397704162630922
23254G,0.175823105039552,0.142736759564104,0.0584510598768306
12377L,0.136472251973603,0.107649928190139,0.0714824521156224
24741W,0.288864009256145,0.213910376558221,0.143605395944083
12687A,0.153764506484274,0.131603358690128,0.0481847179735785
